Time (s),Nodes Explored,Pruned by,Bound Update,LB,UB,Rel. Gap,Abs. Gap,# Nodes
49.656,1, ,* L U,0.96985757,2.2788596,57.4411%,1.309002,2
99.888,2, ,* U  ,0.96985757,1.5690101,38.1867%,0.599153,3
139.864,3, ,* L U,0.96999238,0.97786576,0.8052%,0.007873,4
191.175,4, , ,0.96999238,0.97786576,0.8052%,0.007873,5
241.597,5, ,* L  ,0.96999238,0.97786576,0.8052%,0.007873,6
291.92,6, ,* U  ,0.96999238,0.9748818,0.5015%,0.004889,7
329.791,7, ,* L  ,0.96999238,0.9748818,0.5015%,0.004889,8
