Time (s),Nodes Explored,Pruned by,Bound Update,LB,UB,Rel. Gap,Abs. Gap,# Nodes
12.162,1, ,* L U,0.95630935,0.97849443,2.2673%,0.022185,2
20.899,2, ,* U  ,0.95630935,0.97586654,2.0041%,0.019557,3
37.035,3, ,* L  ,0.96130245,0.97586654,1.4924%,0.014564,4
49.207,4, , ,0.96130245,0.97586654,1.4924%,0.014564,5
65.951,5, ,* L  ,0.96130245,0.97586654,1.4924%,0.014564,6
77.904,6, , ,0.96130245,0.97586654,1.4924%,0.014564,7
89.387,7, ,* L  ,0.96531733,0.97586654,1.081%,0.010549,8
95.527,8, , ,0.96531733,0.97586654,1.081%,0.010549,9
101.364,9, ,* L  ,0.96547282,0.97586654,1.0651%,0.010394,10
