Time (s),# Nodes,LB,UB,Rel. Gap,Abs. Gap,best_LB_ever,best_UB_ever,LB_in_split,UB_in_split
53.776,8,0.984138838,0.984167047,0.0028662%,0.00003,0.984138838,0.984167047,INSIDE,INSIDE
693.066,9,0.984011642,0.984167046,0.0157905%,0.00016,0.984138838,0.984167046,INSIDE,INSIDE
838.206,10,0.984003525,0.984167046,0.0166152%,0.00016,0.984138838,0.984167046,INSIDE,INSIDE
1039.050,11,0.984003570,0.984167046,0.0166106%,0.00016,0.984138838,0.984167046,INSIDE,INSIDE
1140.918,12,0.983994972,0.984167046,0.0174842%,0.00017,0.984138838,0.984167046,INSIDE,INSIDE
1223.095,13,0.984006668,0.984167046,0.0162958%,0.00016,0.984138838,0.984167046,INSIDE,INSIDE
