Time (s),Nodes Explored,Pruned by,Bound Update,LB,UB,Rel. Gap,Abs. Gap,# Nodes
90.234,61, ,* L  ,0.97832909,0.98543828,0.7214%,0.007109,62
91.931,62, , ,0.97832909,0.98543828,0.7214%,0.007109,63
93.542,63, ,* L  ,0.97833035,0.98543828,0.7213%,0.007108,64
95.218,64, , ,0.97833035,0.98543828,0.7213%,0.007108,65
96.82,65, ,* L  ,0.97833143,0.98543828,0.7212%,0.007107,66
98.453,66, , ,0.97833143,0.98543828,0.7212%,0.007107,67
100.097,67, ,* L  ,0.9783324,0.98543828,0.7211%,0.007106,68
101.579,68, , ,0.9783324,0.98543828,0.7211%,0.007106,69
103.088,69, ,* L  ,0.97833323,0.98543828,0.721%,0.007105,70
104.69,70, , ,0.97833323,0.98543828,0.721%,0.007105,71
106.352,71, ,* L  ,0.97833402,0.98543828,0.7209%,0.007104,72
107.93,72, , ,0.97833402,0.98543828,0.7209%,0.007104,73
109.525,73, ,* L  ,0.97833494,0.98543828,0.7208%,0.007103,74
111.146,74, , ,0.97833494,0.98543828,0.7208%,0.007103,75
112.722,75, ,* L  ,0.97833525,0.98543828,0.7208%,0.007103,76
114.287,76, , ,0.97833525,0.98543828,0.7208%,0.007103,77
115.931,77, ,* L  ,0.97833557,0.98543828,0.7208%,0.007103,78
117.411,78, , ,0.97833557,0.98543828,0.7208%,0.007103,79
118.991,79, ,* L  ,0.97833614,0.98543828,0.7207%,0.007102,80
120.58,80, , ,0.97833614,0.98543828,0.7207%,0.007102,81
122.276,81, ,* L  ,0.97833666,0.98543828,0.7207%,0.007102,82
123.915,82, , ,0.97833666,0.98543828,0.7207%,0.007102,83
125.409,83, ,* L  ,0.97833712,0.98543828,0.7206%,0.007101,84
126.953,84, , ,0.97833712,0.98543828,0.7206%,0.007101,85
128.444,85, ,* L  ,0.97833749,0.98543828,0.7206%,0.007101,86
129.935,86, , ,0.97833749,0.98543828,0.7206%,0.007101,87
131.528,87, ,* L  ,0.9783379,0.98543828,0.7205%,0.0071,88
133.008,88, , ,0.9783379,0.98543828,0.7205%,0.0071,89
134.472,89, ,* L  ,0.97833801,0.98543828,0.7205%,0.0071,90
136.064,90, , ,0.97833801,0.98543828,0.7205%,0.0071,91
137.586,91, ,* L  ,0.97833803,0.98543828,0.7205%,0.0071,92
139.087,92, , ,0.97833803,0.98543828,0.7205%,0.0071,93
140.575,93, ,* L  ,0.97833829,0.98543828,0.7205%,0.0071,94
142.139,94, , ,0.97833829,0.98543828,0.7205%,0.0071,95
143.699,95, ,* L  ,0.97833853,0.98543828,0.7205%,0.0071,96
145.171,96, , ,0.97833853,0.98543828,0.7205%,0.0071,97
146.652,97, ,* L  ,0.97833876,0.98543828,0.7204%,0.0071,98
148.255,98, , ,0.97833876,0.98543828,0.7204%,0.0071,99
149.807,99, ,* L  ,0.97833957,0.98543828,0.7204%,0.007099,100
151.532,100, , ,0.97833957,0.98543828,0.7204%,0.007099,101
153.223,101, ,* L  ,0.97833973,0.98543828,0.7203%,0.007099,102
154.803,102, , ,0.97833973,0.98543828,0.7203%,0.007099,103
156.34,103, ,* L  ,0.97833999,0.98543828,0.7203%,0.007098,104
157.987,104, , ,0.97833999,0.98543828,0.7203%,0.007098,105
159.44,105, ,* L  ,0.97834004,0.98543828,0.7203%,0.007098,106
161.006,106, , ,0.97834004,0.98543828,0.7203%,0.007098,107
162.643,107, ,* L  ,0.97834016,0.98543828,0.7203%,0.007098,108
164.136,108, , ,0.97834016,0.98543828,0.7203%,0.007098,109
165.629,109, ,* L  ,0.97834016,0.98543828,0.7203%,0.007098,110
167.127,110, , ,0.97834016,0.98543828,0.7203%,0.007098,111
168.677,111, ,* L  ,0.97834028,0.98543828,0.7203%,0.007098,112
170.258,112, , ,0.97834028,0.98543828,0.7203%,0.007098,113
171.728,113, ,* L  ,0.97834031,0.98543828,0.7203%,0.007098,114
173.436,114, , ,0.97834031,0.98543828,0.7203%,0.007098,115
174.947,115, ,* L  ,0.97834038,0.98543828,0.7203%,0.007098,116
176.54,116, , ,0.97834038,0.98543828,0.7203%,0.007098,117
178.146,117, ,* L  ,0.97834045,0.98543828,0.7203%,0.007098,118
179.729,118, , ,0.97834045,0.98543828,0.7203%,0.007098,119
181.201,119, ,* L  ,0.97834048,0.98543828,0.7203%,0.007098,120
182.68,120, , ,0.97834048,0.98543828,0.7203%,0.007098,121
184.257,121, ,* L  ,0.97834054,0.98543828,0.7203%,0.007098,122
185.752,122, , ,0.97834054,0.98543828,0.7203%,0.007098,123
187.271,123, ,* L  ,0.97834056,0.98543828,0.7203%,0.007098,124
188.925,124, , ,0.97834056,0.98543828,0.7203%,0.007098,125
190.392,125, ,* L  ,0.97834057,0.98543828,0.7203%,0.007098,126
191.978,126, , ,0.97834057,0.98543828,0.7203%,0.007098,127
193.612,127, ,* L  ,0.97834064,0.98543828,0.7203%,0.007098,128
195.291,128, , ,0.97834064,0.98543828,0.7203%,0.007098,129
196.865,129, ,* L  ,0.97834068,0.98543828,0.7202%,0.007098,130
198.462,130, , ,0.97834068,0.98543828,0.7202%,0.007098,131
200.128,131, ,* L  ,0.97834069,0.98543828,0.7202%,0.007098,132
201.723,132, , ,0.97834069,0.98543828,0.7202%,0.007098,133
203.292,133, ,* L  ,0.97834071,0.98543828,0.7202%,0.007098,134
204.921,134, , ,0.97834071,0.98543828,0.7202%,0.007098,135
206.478,135, ,* L  ,0.97834078,0.98543828,0.7202%,0.007097,136
207.977,136, , ,0.97834078,0.98543828,0.7202%,0.007097,137
209.702,137, ,* L  ,0.97834082,0.98543828,0.7202%,0.007097,138
211.223,138, , ,0.97834082,0.98543828,0.7202%,0.007097,139
212.719,139, ,* L  ,0.97834087,0.98543828,0.7202%,0.007097,140
214.313,140, , ,0.97834087,0.98543828,0.7202%,0.007097,141
215.995,141, ,* L  ,0.97834094,0.98543828,0.7202%,0.007097,142
217.452,142, , ,0.97834094,0.98543828,0.7202%,0.007097,143
218.934,143, ,* L  ,0.97834095,0.98543828,0.7202%,0.007097,144
220.583,144, , ,0.97834095,0.98543828,0.7202%,0.007097,145
222.191,145, ,* L  ,0.97834102,0.98543828,0.7202%,0.007097,146
223.696,146, , ,0.97834102,0.98543828,0.7202%,0.007097,147
225.355,147, ,* L  ,0.97834102,0.98543828,0.7202%,0.007097,148
226.648,148, , ,0.97834102,0.98543828,0.7202%,0.007097,149
228.03,149, ,* L  ,0.97834102,0.98543828,0.7202%,0.007097,150
229.274,150, , ,0.97834102,0.98543828,0.7202%,0.007097,151
230.624,151, , ,0.97834102,0.98543828,0.7202%,0.007097,152
231.877,152, , ,0.97834102,0.98543828,0.7202%,0.007097,153
233.156,153, ,* L  ,0.97834102,0.98543828,0.7202%,0.007097,154
234.854,154, , ,0.97834102,0.98543828,0.7202%,0.007097,155
236.465,155, ,* L  ,0.97834105,0.98543828,0.7202%,0.007097,156
238.103,156, , ,0.97834105,0.98543828,0.7202%,0.007097,157
239.564,157, ,* L  ,0.97834108,0.98543828,0.7202%,0.007097,158
241.023,158, , ,0.97834108,0.98543828,0.7202%,0.007097,159
242.407,159, ,* L  ,0.97834108,0.98543828,0.7202%,0.007097,160
243.641,160, , ,0.97834108,0.98543828,0.7202%,0.007097,161
244.936,161, , ,0.97834108,0.98543828,0.7202%,0.007097,162
246.293,162, , ,0.97834108,0.98543828,0.7202%,0.007097,163
247.501,163, ,* L  ,0.97834109,0.98543828,0.7202%,0.007097,164
248.993,164, , ,0.97834109,0.98543828,0.7202%,0.007097,165
250.556,165, ,* L  ,0.97834114,0.98543828,0.7202%,0.007097,166
251.883,166, , ,0.97834114,0.98543828,0.7202%,0.007097,167
253.163,167, ,* L  ,0.97834114,0.98543828,0.7202%,0.007097,168
254.361,168, , ,0.97834114,0.98543828,0.7202%,0.007097,169
255.733,169, , ,0.97834114,0.98543828,0.7202%,0.007097,170
257.035,170, , ,0.97834114,0.98543828,0.7202%,0.007097,171
258.353,171, ,* L  ,0.97834114,0.98543828,0.7202%,0.007097,172
259.976,172, , ,0.97834114,0.98543828,0.7202%,0.007097,173
261.5,173, ,* L  ,0.97834115,0.98543828,0.7202%,0.007097,174
262.986,174, , ,0.97834115,0.98543828,0.7202%,0.007097,175
264.565,175, ,* L  ,0.97834116,0.98543828,0.7202%,0.007097,176
266.243,176, , ,0.97834116,0.98543828,0.7202%,0.007097,177
267.911,177, ,* L  ,0.97834119,0.98543828,0.7202%,0.007097,178
269.47,178, , ,0.97834119,0.98543828,0.7202%,0.007097,179
270.957,179, ,* L  ,0.97834119,0.98543828,0.7202%,0.007097,180
272.339,180, , ,0.97834119,0.98543828,0.7202%,0.007097,181
273.666,181, , ,0.97834119,0.98543828,0.7202%,0.007097,182
274.891,182, , ,0.97834119,0.98543828,0.7202%,0.007097,183
276.244,183, ,* L  ,0.97834119,0.98543828,0.7202%,0.007097,184
277.778,184, , ,0.97834119,0.98543828,0.7202%,0.007097,185
279.291,185, ,* L  ,0.97834124,0.98543828,0.7202%,0.007097,186
280.638,186, , ,0.97834124,0.98543828,0.7202%,0.007097,187
282.077,187, ,* L  ,0.97834124,0.98543828,0.7202%,0.007097,188
283.361,188, , ,0.97834124,0.98543828,0.7202%,0.007097,189
284.709,189, , ,0.97834124,0.98543828,0.7202%,0.007097,190
285.959,190, , ,0.97834124,0.98543828,0.7202%,0.007097,191
287.444,191, ,* L  ,0.97834128,0.98543828,0.7202%,0.007097,192
288.765,192, , ,0.97834128,0.98543828,0.7202%,0.007097,193
290.365,193, ,* L  ,0.97834128,0.98543828,0.7202%,0.007097,194
291.574,194, , ,0.97834128,0.98543828,0.7202%,0.007097,195
292.899,195, , ,0.97834128,0.98543828,0.7202%,0.007097,196
294.137,196, , ,0.97834128,0.98543828,0.7202%,0.007097,197
295.427,197, ,* L  ,0.97834131,0.98543828,0.7202%,0.007097,198
296.719,198, , ,0.97834131,0.98543828,0.7202%,0.007097,199
298.176,199, ,* L  ,0.97834131,0.98543828,0.7202%,0.007097,200
299.424,200, , ,0.97834131,0.98543828,0.7202%,0.007097,201
300.727,201, , ,0.97834131,0.98543828,0.7202%,0.007097,202
301.972,202, , ,0.97834131,0.98543828,0.7202%,0.007097,203
303.341,203, ,* L  ,0.97834135,0.98543828,0.7202%,0.007097,204
304.655,204, , ,0.97834135,0.98543828,0.7202%,0.007097,205
306.16,205, ,* L  ,0.97834135,0.98543828,0.7202%,0.007097,206
307.363,206, , ,0.97834135,0.98543828,0.7202%,0.007097,207
308.695,207, , ,0.97834135,0.98543828,0.7202%,0.007097,208
309.91,208, , ,0.97834135,0.98543828,0.7202%,0.007097,209
311.217,209, ,* L  ,0.97834138,0.98543828,0.7202%,0.007097,210
312.608,210, , ,0.97834138,0.98543828,0.7202%,0.007097,211
314.106,211, ,* L  ,0.97834138,0.98543828,0.7202%,0.007097,212
315.492,212, , ,0.97834138,0.98543828,0.7202%,0.007097,213
317.132,213, , ,0.97834138,0.98543828,0.7202%,0.007097,214
318.545,214, , ,0.97834138,0.98543828,0.7202%,0.007097,215
320.178,215, ,* L  ,0.9783414,0.98543828,0.7202%,0.007097,216
321.705,216, , ,0.9783414,0.98543828,0.7202%,0.007097,217
323.219,217, ,* L  ,0.9783414,0.98543828,0.7202%,0.007097,218
324.763,218, , ,0.9783414,0.98543828,0.7202%,0.007097,219
326.323,219, , ,0.9783414,0.98543828,0.7202%,0.007097,220
327.689,220, , ,0.9783414,0.98543828,0.7202%,0.007097,221
329.405,221, ,* L  ,0.9783414,0.98543828,0.7202%,0.007097,222
331.268,222, , ,0.9783414,0.98543828,0.7202%,0.007097,223
333.013,223, ,* L  ,0.97834143,0.98543828,0.7202%,0.007097,224
334.572,224, , ,0.97834143,0.98543828,0.7202%,0.007097,225
336.141,225, ,* L  ,0.97834143,0.98543828,0.7202%,0.007097,226
337.476,226, , ,0.97834143,0.98543828,0.7202%,0.007097,227
338.982,227, , ,0.97834143,0.98543828,0.7202%,0.007097,228
340.475,228, , ,0.97834143,0.98543828,0.7202%,0.007097,229
342.025,229, ,* L  ,0.97834145,0.98543828,0.7202%,0.007097,230
343.548,230, , ,0.97834145,0.98543828,0.7202%,0.007097,231
345.099,231, ,* L  ,0.97834145,0.98543828,0.7202%,0.007097,232
346.457,232, , ,0.97834145,0.98543828,0.7202%,0.007097,233
347.963,233, , ,0.97834145,0.98543828,0.7202%,0.007097,234
349.319,234, , ,0.97834145,0.98543828,0.7202%,0.007097,235
350.902,235, ,* L  ,0.97834145,0.98543828,0.7202%,0.007097,236
352.377,236, , ,0.97834145,0.98543828,0.7202%,0.007097,237
353.887,237, ,* L  ,0.97834145,0.98543828,0.7202%,0.007097,238
355.211,238, , ,0.97834145,0.98543828,0.7202%,0.007097,239
356.984,239, , ,0.97834145,0.98543828,0.7202%,0.007097,240
358.439,240, , ,0.97834145,0.98543828,0.7202%,0.007097,241
360.081,241, ,* L  ,0.97834146,0.98543828,0.7202%,0.007097,242
361.959,242, , ,0.97834146,0.98543828,0.7202%,0.007097,243
363.512,243, ,* L  ,0.97834147,0.98543828,0.7202%,0.007097,244
365.289,244, , ,0.97834147,0.98543828,0.7202%,0.007097,245
367.124,245, ,* L  ,0.97834147,0.98543828,0.7202%,0.007097,246
368.746,246, , ,0.97834147,0.98543828,0.7202%,0.007097,247
370.458,247, ,* L  ,0.9783415,0.98543828,0.7202%,0.007097,248
372.123,248, , ,0.9783415,0.98543828,0.7202%,0.007097,249
373.649,249, ,* L  ,0.9783415,0.98543828,0.7202%,0.007097,250
375.219,250, , ,0.9783415,0.98543828,0.7202%,0.007097,251
376.881,251, , ,0.9783415,0.98543828,0.7202%,0.007097,252
378.259,252, , ,0.9783415,0.98543828,0.7202%,0.007097,253
379.856,253, ,* L  ,0.97834155,0.98543828,0.7202%,0.007097,254
381.405,254, , ,0.97834155,0.98543828,0.7202%,0.007097,255
383.131,255, ,* L  ,0.97834155,0.98543828,0.7202%,0.007097,256
384.541,256, , ,0.97834155,0.98543828,0.7202%,0.007097,257
386.109,257, , ,0.97834155,0.98543828,0.7202%,0.007097,258
387.6,258, , ,0.97834155,0.98543828,0.7202%,0.007097,259
389.31,259, ,* L  ,0.97834159,0.98543828,0.7202%,0.007097,260
391.123,260, , ,0.97834159,0.98543828,0.7202%,0.007097,261
392.967,261, ,* L  ,0.9783416,0.98543828,0.7202%,0.007097,262
394.472,262, , ,0.9783416,0.98543828,0.7202%,0.007097,263
396.013,263, ,* L  ,0.9783416,0.98543828,0.7202%,0.007097,264
397.412,264, , ,0.9783416,0.98543828,0.7202%,0.007097,265
399.04,265, , ,0.9783416,0.98543828,0.7202%,0.007097,266
400.323,266, , ,0.9783416,0.98543828,0.7202%,0.007097,267
401.816,267, ,* L  ,0.97834164,0.98543828,0.7202%,0.007097,268
403.447,268, , ,0.97834164,0.98543828,0.7202%,0.007097,269
404.971,269, ,* L  ,0.97834164,0.98543828,0.7202%,0.007097,270
406.316,270, , ,0.97834164,0.98543828,0.7202%,0.007097,271
407.823,271, , ,0.97834164,0.98543828,0.7202%,0.007097,272
409.261,272, , ,0.97834164,0.98543828,0.7202%,0.007097,273
410.731,273, ,* L  ,0.97834167,0.98543828,0.7201%,0.007097,274
412.298,274, , ,0.97834167,0.98543828,0.7201%,0.007097,275
413.881,275, ,* L  ,0.97834167,0.98543828,0.7201%,0.007097,276
415.237,276, , ,0.97834167,0.98543828,0.7201%,0.007097,277
416.748,277, , ,0.97834167,0.98543828,0.7201%,0.007097,278
418.113,278, , ,0.97834167,0.98543828,0.7201%,0.007097,279
419.764,279, ,* L  ,0.9783417,0.98543828,0.7201%,0.007097,280
421.295,280, , ,0.9783417,0.98543828,0.7201%,0.007097,281
423.035,281, ,* L  ,0.9783417,0.98543828,0.7201%,0.007097,282
424.66,282, , ,0.9783417,0.98543828,0.7201%,0.007097,283
426.177,283, ,* L  ,0.9783417,0.98543828,0.7201%,0.007097,284
427.513,284, , ,0.9783417,0.98543828,0.7201%,0.007097,285
429.013,285, , ,0.9783417,0.98543828,0.7201%,0.007097,286
430.458,286, , ,0.9783417,0.98543828,0.7201%,0.007097,287
431.916,287, ,* L  ,0.97834173,0.98543828,0.7201%,0.007097,288
433.397,288, , ,0.97834173,0.98543828,0.7201%,0.007097,289
435.0,289, ,* L  ,0.97834173,0.98543828,0.7201%,0.007097,290
436.38,290, , ,0.97834173,0.98543828,0.7201%,0.007097,291
437.914,291, , ,0.97834173,0.98543828,0.7201%,0.007097,292
439.287,292, , ,0.97834173,0.98543828,0.7201%,0.007097,293
440.946,293, ,* L  ,0.97834176,0.98543828,0.7201%,0.007097,294
442.441,294, , ,0.97834176,0.98543828,0.7201%,0.007097,295
444.093,295, ,* L  ,0.97834176,0.98543828,0.7201%,0.007097,296
445.572,296, , ,0.97834176,0.98543828,0.7201%,0.007097,297
446.95,297, , ,0.97834176,0.98543828,0.7201%,0.007097,298
448.392,298, , ,0.97834176,0.98543828,0.7201%,0.007097,299
450.334,299, ,* L  ,0.97834178,0.98543828,0.7201%,0.007096,300
452.094,300, , ,0.97834178,0.98543828,0.7201%,0.007096,301
453.678,301, ,* L  ,0.97834178,0.98543828,0.7201%,0.007096,302
455.756,302, , ,0.97834178,0.98543828,0.7201%,0.007096,303
457.997,303, , ,0.97834178,0.98543828,0.7201%,0.007096,304
459.35,304, , ,0.97834178,0.98543828,0.7201%,0.007096,305
460.905,305, ,* L  ,0.9783418,0.98543828,0.7201%,0.007096,306
462.504,306, , ,0.9783418,0.98543828,0.7201%,0.007096,307
464.046,307, ,* L  ,0.97834186,0.98543828,0.7201%,0.007096,308
465.625,308, , ,0.97834186,0.98543828,0.7201%,0.007096,309
467.312,309, ,* L  ,0.97834188,0.98543828,0.7201%,0.007096,310
468.945,310, , ,0.97834188,0.98543828,0.7201%,0.007096,311
470.706,311, ,* L  ,0.97834188,0.98543828,0.7201%,0.007096,312
472.72,312, , ,0.97834188,0.98543828,0.7201%,0.007096,313
474.329,313, , ,0.97834188,0.98543828,0.7201%,0.007096,314
475.613,314, , ,0.97834188,0.98543828,0.7201%,0.007096,315
476.979,315, ,* L  ,0.97834193,0.98543828,0.7201%,0.007096,316
478.479,316, , ,0.97834193,0.98543828,0.7201%,0.007096,317
479.997,317, ,* L  ,0.97834193,0.98543828,0.7201%,0.007096,318
481.307,318, , ,0.97834193,0.98543828,0.7201%,0.007096,319
482.702,319, , ,0.97834193,0.98543828,0.7201%,0.007096,320
484.124,320, , ,0.97834193,0.98543828,0.7201%,0.007096,321
485.521,321, ,* L  ,0.97834197,0.98543828,0.7201%,0.007096,322
486.979,322, , ,0.97834197,0.98543828,0.7201%,0.007096,323
488.303,323, ,* L  ,0.97834197,0.98543828,0.7201%,0.007096,324
489.609,324, , ,0.97834197,0.98543828,0.7201%,0.007096,325
490.935,325, , ,0.97834197,0.98543828,0.7201%,0.007096,326
492.182,326, , ,0.97834197,0.98543828,0.7201%,0.007096,327
493.548,327, ,* L  ,0.97834197,0.98543828,0.7201%,0.007096,328
495.162,328, , ,0.97834197,0.98543828,0.7201%,0.007096,329
496.731,329, ,* L  ,0.97834201,0.98543828,0.7201%,0.007096,330
498.171,330, , ,0.97834201,0.98543828,0.7201%,0.007096,331
499.674,331, ,* L  ,0.97834201,0.98543828,0.7201%,0.007096,332
500.923,332, , ,0.97834201,0.98543828,0.7201%,0.007096,333
502.284,333, , ,0.97834201,0.98543828,0.7201%,0.007096,334
503.501,334, , ,0.97834201,0.98543828,0.7201%,0.007096,335
505.084,335, ,* L  ,0.97834205,0.98543828,0.7201%,0.007096,336
506.616,336, , ,0.97834205,0.98543828,0.7201%,0.007096,337
508.187,337, ,* L  ,0.97834222,0.98543828,0.7201%,0.007096,338
509.976,338, , ,0.97834222,0.98543828,0.7201%,0.007096,339
511.518,339, ,* L  ,0.97834227,0.98543828,0.7201%,0.007096,340
513.068,340, , ,0.97834227,0.98543828,0.7201%,0.007096,341
514.479,341, ,* L  ,0.97834232,0.98543828,0.7201%,0.007096,342
515.971,342, , ,0.97834232,0.98543828,0.7201%,0.007096,343
517.48,343, ,* L  ,0.97834254,0.98543828,0.7201%,0.007096,344
519.016,344, , ,0.97834254,0.98543828,0.7201%,0.007096,345
520.621,345, ,* L  ,0.97834262,0.98543828,0.7201%,0.007096,346
522.043,346, , ,0.97834262,0.98543828,0.7201%,0.007096,347
523.475,347, ,* L  ,0.97834262,0.98543828,0.7201%,0.007096,348
524.764,348, , ,0.97834262,0.98543828,0.7201%,0.007096,349
526.121,349, , ,0.97834262,0.98543828,0.7201%,0.007096,350
527.382,350, , ,0.97834262,0.98543828,0.7201%,0.007096,351
528.689,351, ,* L  ,0.97834263,0.98543828,0.72%,0.007096,352
530.126,352, , ,0.97834263,0.98543828,0.72%,0.007096,353
531.845,353, ,* L  ,0.97834266,0.98543828,0.72%,0.007096,354
533.288,354, , ,0.97834266,0.98543828,0.72%,0.007096,355
534.77,355, ,* L  ,0.97834283,0.98543828,0.72%,0.007095,356
536.511,356, , ,0.97834283,0.98543828,0.72%,0.007095,357
537.999,357, ,* L  ,0.97834291,0.98543828,0.72%,0.007095,358
539.484,358, , ,0.97834291,0.98543828,0.72%,0.007095,359
541.038,359, ,* L  ,0.97834293,0.98543828,0.72%,0.007095,360
542.616,360, , ,0.97834293,0.98543828,0.72%,0.007095,361
544.168,361, ,* L  ,0.97834309,0.98543828,0.72%,0.007095,362
545.811,362, , ,0.97834309,0.98543828,0.72%,0.007095,363
547.482,363, ,* L  ,0.97834317,0.98543828,0.72%,0.007095,364
548.985,364, , ,0.97834317,0.98543828,0.72%,0.007095,365
550.453,365, ,* L  ,0.97834321,0.98543828,0.72%,0.007095,366
551.964,366, , ,0.97834321,0.98543828,0.72%,0.007095,367
553.445,367, ,* L  ,0.97834333,0.98543828,0.72%,0.007095,368
555.201,368, , ,0.97834333,0.98543828,0.72%,0.007095,369
556.856,369, ,* L  ,0.97834339,0.98543828,0.72%,0.007095,370
558.303,370, , ,0.97834339,0.98543828,0.72%,0.007095,371
559.861,371, ,* L  ,0.97834347,0.98543828,0.72%,0.007095,372
561.438,372, , ,0.97834347,0.98543828,0.72%,0.007095,373
562.905,373, ,* L  ,0.97834354,0.98543828,0.72%,0.007095,374
564.392,374, , ,0.97834354,0.98543828,0.72%,0.007095,375
565.996,375, ,* L  ,0.9783436,0.98543828,0.72%,0.007095,376
567.681,376, , ,0.9783436,0.98543828,0.72%,0.007095,377
569.332,377, ,* L  ,0.97834362,0.98543828,0.7199%,0.007095,378
570.982,378, , ,0.97834362,0.98543828,0.7199%,0.007095,379
572.623,379, ,* L  ,0.9783437,0.98543828,0.7199%,0.007095,380
574.147,380, , ,0.9783437,0.98543828,0.7199%,0.007095,381
575.637,381, ,* L  ,0.97834378,0.98543828,0.7199%,0.007094,382
578.376,382, , ,0.97834378,0.98543828,0.7199%,0.007094,383
579.876,383, ,* L  ,0.97834391,0.98543828,0.7199%,0.007094,384
581.681,384, , ,0.97834391,0.98543828,0.7199%,0.007094,385
583.195,385, ,* L  ,0.97834392,0.98543828,0.7199%,0.007094,386
584.691,386, , ,0.97834392,0.98543828,0.7199%,0.007094,387
586.2,387, ,* L  ,0.97834393,0.98543828,0.7199%,0.007094,388
587.707,388, , ,0.97834393,0.98543828,0.7199%,0.007094,389
589.225,389, ,* L  ,0.97834397,0.98543828,0.7199%,0.007094,390
