Time (s),# Nodes,LB,UB,Rel. Gap,Abs. Gap,best_LB_ever,best_UB_ever,LB_in_split,UB_in_split
1230.939,8,0.979204948,0.979664399,0.0468988%,0.00046,0.979204948,0.979664399,INSIDE,INSIDE
7740.084,9,0.979200859,0.979664399,0.0473161%,0.00046,0.979204948,0.979664399,INSIDE,INSIDE

