time_s,iteration,UB,LB,rel_gap_pct,abs_gap
        Time (s)  Nodes Explored       Pruned by                              LB              UB        Rel. Gap        Abs. Gap         # Nodes
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------
           46.53               1                           * L        0.94606771             inf            inf%             inf               2
           89.21               2                                      0.94606771             inf            inf%             inf               3
        2743.155              59                           * L        0.95798072      0.97978525         2.2254%        0.021805              54
        2779.115              60                                      0.95798072      0.97978525         2.2254%        0.021805              55
        2794.088              61                           * L         0.9582285      0.97978525         2.2002%        0.021557              56
         2818.21              62                                       0.9582285      0.97978525         2.2002%        0.021557              57
        2877.181              63                           * L         0.9582285      0.97978525         2.2002%        0.021557              58
        2890.992              64                                       0.9582285      0.97978525         2.2002%        0.021557              59
        2906.783              65                                       0.9582285      0.97978525         2.2002%        0.021557              60
        2921.998              66                                       0.9582285      0.97978525         2.2002%        0.021557              61
        2936.886              67                                       0.9582285      0.97978525         2.2002%        0.021557              62
        2952.476              68                                       0.9582285      0.97978525         2.2002%        0.021557              63
        2966.574              69                                       0.9582285      0.97978525         2.2002%        0.021557              64
        2979.619              70                                       0.9582285      0.97978525         2.2002%        0.021557              65
        2993.781              71                                       0.9582285      0.97978525         2.2002%        0.021557              66
        3008.032              72                                       0.9582285      0.97978525         2.2002%        0.021557              67
        3023.255              73                                       0.9582285      0.97978525         2.2002%        0.021557              68
        3037.068              74                                       0.9582285      0.97978525         2.2002%        0.021557              69
        3050.962              75                                       0.9582285      0.97978525         2.2002%        0.021557              70
          3064.6              76                                       0.9582285      0.97978525         2.2002%        0.021557              71
        3078.827              77                                       0.9582285      0.97978525         2.2002%        0.021557              72
        3091.951              78                                       0.9582285      0.97978525         2.2002%        0.021557              73
         3104.34              79                                       0.9582285      0.97978525         2.2002%        0.021557              74
        3117.166              80                                       0.9582285      0.97978525         2.2002%        0.021557              75
        3130.973              81                           * L         0.9582285      0.97978525         2.2002%        0.021557              76
        3145.402              82                                       0.9582285      0.97978525         2.2002%        0.021557              77
        3159.618              83                           * L         0.9582285      0.97978525         2.2002%        0.021557              78
        3172.852              84                                       0.9582285      0.97978525         2.2002%        0.021557              79
        3186.771              85                           * L        0.95822872      0.97978525         2.2001%        0.021557              80
        3199.311              86                                      0.95822872      0.97978525         2.2001%        0.021557              81
        3213.788              87                           * L        0.95822873      0.97978525         2.2001%        0.021557              82
        3226.984              88                                      0.95822873      0.97978525         2.2001%        0.021557              83
        3241.619              89                           * L        0.95822873      0.97978525         2.2001%        0.021557              84
        3254.501              90                                      0.95822873      0.97978525         2.2001%        0.021557              85
        3268.519              91                           * L        0.95822873      0.97978525         2.2001%        0.021557              86
        3284.121              92                                      0.95822873      0.97978525         2.2001%        0.021557              87
        3296.913              93                           * L        0.95822873      0.97978525         2.2001%        0.021557              88
        3310.491              94                                      0.95822873      0.97978525         2.2001%        0.021557              89
        3323.978              95                           * L        0.95822873      0.97978525         2.2001%        0.021557              90
        3337.163              96                                      0.95822873      0.97978525         2.2001%        0.021557              91
        3350.767              97                           * L        0.95822873      0.97978525         2.2001%        0.021557              92
        3363.908              98                                      0.95822873      0.97978525         2.2001%        0.021557              93
        3377.346              99                           * L        0.95822874      0.97978525         2.2001%        0.021557              94
        3390.316             100                                      0.95822874      0.97978525         2.2001%        0.021557              95
        3403.209             101                           * L        0.95822874      0.97978525         2.2001%        0.021557              96
        3459.723             102           Bound                      0.95822874      0.97978525         2.2001%        0.021557              95
        3510.502             103                           * L        0.95822875      0.97978525         2.2001%        0.021556              96
        3571.416             104                                      0.95822875      0.97978525         2.2001%        0.021556              97
        3638.471             105                           * L        0.95822876      0.97978525         2.2001%        0.021556              98
        3666.222             106           Bound                      0.95822876      0.97978525         2.2001%        0.021556              97
        3689.293             107                           * L        0.95822876      0.97978525         2.2001%        0.021556              98
        3738.313             108                                      0.95822876      0.97978525         2.2001%        0.021556              99
        3790.973             109                           * L        0.95822876      0.97978525         2.2001%        0.021556             100
        3841.944             110                                      0.95822876      0.97978525         2.2001%        0.021556             101
        3894.014             111                           * L        0.95822876      0.97978525         2.2001%        0.021556             102
        3942.507             112                                      0.95822876      0.97978525         2.2001%        0.021556             103
        3997.636             113                           * L        0.95822876      0.97978525         2.2001%        0.021556             104
        4048.168             114                                      0.95822876      0.97978525         2.2001%        0.021556             105
        4100.775             115                           * L        0.95822876      0.97978525         2.2001%        0.021556             106
         4154.11             116                                      0.95822876      0.97978525         2.2001%        0.021556             107
        4211.386             117                           * L        0.95822876      0.97978525         2.2001%        0.021556             108
        4264.077             118                                      0.95822876      0.97978525         2.2001%        0.021556             109
        4318.183             119                           * L        0.95822876      0.97978525         2.2001%        0.021556             110
        4369.178             120                                      0.95822876      0.97978525         2.2001%        0.021556             111
        4427.588             121                           * L        0.95822877      0.97978525         2.2001%        0.021556             112
        4486.998             122                                      0.95822877      0.97978525         2.2001%        0.021556             113
        4555.273             123                           * L        0.95822878      0.97978525         2.2001%        0.021556             114
        4583.867             124                                      0.95822878      0.97978525         2.2001%        0.021556             115
         4608.56             125                           * L        0.95822879      0.97978525         2.2001%        0.021556             116
        4632.755             126                                      0.95822879      0.97978525         2.2001%        0.021556             117
        4655.432             127                           * L         0.9582288      0.97978525         2.2001%        0.021556             118
        4677.697             128                                       0.9582288      0.97978525         2.2001%        0.021556             119
        4702.563             129                           * L        0.95822881      0.97978525         2.2001%        0.021556             120
        4728.626             130                                      0.95822881      0.97978525         2.2001%        0.021556             121
        4751.915             131                           * L        0.95822883      0.97978525         2.2001%        0.021556             122
         4804.36             132                                      0.95822883      0.97978525         2.2001%        0.021556             123
        4870.977             133                           * L        0.95831383      0.97978525         2.1914%        0.021471             124
        4898.932             134                                      0.95831383      0.97978525         2.1914%        0.021471             125
        4939.302             135                           * L        0.95832668      0.97978525         2.1901%        0.021459             126
        4991.579             136           Bound                      0.95832668      0.97978525         2.1901%        0.021459             125
        5599.611             137           Bound           * L        0.95872363      0.97978525         2.1496%        0.021062             124
        5890.421             138           Bound                      0.95872363      0.97978525         2.1496%        0.021062             123
        5919.284             139           Bound           * L        0.95878174      0.97978525         2.1437%        0.021004             122
        5975.821             140           Bound                      0.95878174      0.97978525         2.1437%        0.021004             121
        5990.526             141                           * L        0.95904976      0.97978525         2.1163%        0.020735             122
        6044.472             142                                      0.95904976      0.97978525         2.1163%        0.020735             123
        6105.498             143                           * L        0.95915454      0.97978525         2.1056%        0.020631             124
         6187.11             144           Bound                      0.95915454      0.97978525         2.1056%        0.020631             123
         6247.83             145                           * L        0.95927011      0.97978525         2.0938%        0.020515             124
        6812.087             146           Bound                      0.95927011      0.97978525         2.0938%        0.020515             123
        6908.373             147                           * L         0.9593998      0.97978525         2.0806%        0.020385             124
        7414.814             148           Bound                       0.9593998      0.97978525         2.0806%        0.020385             123
        7453.231             149           Bound           * L        0.95967035      0.97978525          2.053%        0.020115             122
        7485.392             150           Bound                      0.95967035      0.97978525          2.053%        0.020115             121
        8212.175             151           Bound           * L        0.95990864      0.97978525         2.0287%        0.019877             120
        8322.877             152                                      0.95990864      0.97978525         2.0287%        0.019877             121
       10227.374             153                           * L        0.96000531      0.97978525         2.0188%         0.01978             122
       11221.033             154           Bound                      0.96000531      0.97978525         2.0188%         0.01978             121
       11288.351             155           Bound           * L        0.96017688      0.97978525         2.0013%        0.019608             120
       11309.462             156           Bound                      0.96017688      0.97978525         2.0013%        0.019608             119
       11337.035             157           Bound           * L        0.96020924      0.97978525          1.998%        0.019576             118
       11693.559             158           Bound                      0.96020924      0.97978525          1.998%        0.019576             117
       11724.617             159           Bound           * L        0.96022389      0.97978525         1.9965%        0.019561             116
       12279.517             160           Bound                      0.96022389      0.97978525         1.9965%        0.019561             115
       12317.355             161           Bound           * L        0.96035704      0.97978525         1.9829%        0.019428             114
       12745.922             162                                      0.96035704      0.97978525         1.9829%        0.019428             115
       13193.836             163           Bound           * L        0.96076322      0.97978525         1.9414%        0.019022             114
       13223.488             164           Bound                      0.96076322      0.97978525         1.9414%        0.019022             113
       13611.242             165           Bound           * L         0.9608373      0.97978525         1.9339%        0.018948             112
       15118.616             166                                       0.9608373      0.97978525         1.9339%        0.018948             113
       15217.715             167           Bound           * L        0.96099945      0.97978525         1.9173%        0.018786             112
       15243.095             168           Bound                      0.96099945      0.97978525         1.9173%        0.018786             111
       15266.796             169           Bound           * L        0.96103161      0.97978525         1.9141%        0.018754             110
       15311.619             170           Bound                      0.96103161      0.97978525         1.9141%        0.018754             109
       15897.901             171           Bound           * L        0.96113624      0.97978525         1.9034%        0.018649             108
       15941.624             172           Bound                      0.96113624      0.97978525         1.9034%        0.018649             107
       15969.357             173           Bound           * L        0.96177334      0.97978525         1.8384%        0.018012             106
       15990.395             174           Bound                      0.96177334      0.97978525         1.8384%        0.018012             105
       16010.359             175           Bound           * L        0.96230816      0.97978525         1.7838%        0.017477             104
       16084.685             176           Bound                      0.96230816      0.97978525         1.7838%        0.017477             103
       16126.565             177           Bound           * L        0.96263011      0.97978525         1.7509%        0.017155             102
       16151.309             178           Bound                      0.96263011      0.97978525         1.7509%        0.017155             101
       16175.679             179           Bound           * L        0.96263418      0.97978525         1.7505%        0.017151             100
       16201.762             180           Bound                      0.96263418      0.97978525         1.7505%        0.017151              99
       16226.586             181           Bound           * L        0.96287789      0.97978525         1.7256%        0.016907              98
       16252.274             182           Bound                      0.96287789      0.97978525         1.7256%        0.016907              97
       16278.661             183           Bound           * L         0.9631509      0.97978525         1.6978%        0.016634              96
       16305.188             184           Bound                       0.9631509      0.97978525         1.6978%        0.016634              95
       16332.786             185           Bound           * L        0.96326003      0.97978525         1.6866%        0.016525              94
       16361.512             186           Bound                      0.96326003      0.97978525         1.6866%        0.016525              93
       16389.441             187           Bound           * L        0.96443324      0.97978525         1.5669%        0.015352              92
       16588.504             188           Bound                      0.96443324      0.97978525         1.5669%        0.015352              91
       16919.753             189           Bound           * L        0.96536926      0.97978525         1.4713%        0.014416              90
       16947.744             190           Bound                      0.96536926      0.97978525         1.4713%        0.014416              89
       16976.931             191           Bound           * L        0.96564093      0.97978525         1.4436%        0.014144              88
        17003.96             192           Bound                      0.96564093      0.97978525         1.4436%        0.014144              87
        17035.52             193           Bound           * L        0.96634367      0.97978525         1.3719%        0.013442              86
       17062.642             194           Bound                      0.96634367      0.97978525         1.3719%        0.013442              85
        17099.36             195           Bound           * L        0.97261982      0.97978525         0.7313%        0.007165              84
       17492.345             196           Bound                      0.97261982      0.97978525         0.7313%        0.007165              83
       17593.435             197           Bound           * L        0.97875913      0.97978525         0.1047%        0.001026              82
       17607.079             198                                      0.97875913      0.97978525         0.1047%        0.001026              83
        17619.85             199                           * L        0.97880191      0.97978525         0.1004%        0.000983              84
